promptID,pairID,source,target,MTQE_annotator0,MTQE_annotator1,MTQE_annotator2,MTQE_annotator3,MTQE_annotator4,MTQE_annotator5,MTQE_annotator6,MTQE_scores,MTQE_z_scores,MTQE_mean,MTQE_z_mean
82724,248166,"In 1903 , railroad officials visited Las Vegas hoping to secure land to build on .","Im Jahr 1903 besuchten die Eisenbahn Las Vegas , in der Hoffnung , Land zum Bau zu sichern .",70,50,30,60.0,,,,"[70.0, 50.0, 60.0]","[0.012153263265596818, -0.49286294581436096, -1.396473241814431]",60.0,-0.6257276414543984
22424,67268,Derry said no to the proposition and sat down .,Derry sagte nein zu dem Vorschlag und setzte sich hin .,100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
60217,180647,Bargello is spelled B R G L O.,Einzelnachweise einzelnachweise,0,0,0,,,,,"[0.0, 0.0, 0.0]","[-1.895309581110594, -2.093899022394276, -1.9664425258730487]",0.0,-1.9852170431259728
86211,258627,Sather Karf rejected the interpretation .,Sather Karf lehnte die Interpretation ab .,100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
25290,75866,There are some files on the desk but some can 't be found .,"Es gibt ein paar Dateien auf dem Schreibtisch , aber einige können nicht gefunden werden .",100,90,100,,,,,"[100.0, 90.0, 100.0]","[0.8296373394268215, 0.7879659154495712, 1.0134899268248025]",96.66666666666669,0.8770310605670651
65422,196261,The homemade products are sold in new bottles .,Die hausgemachten Produkte werden in neuen Flaschen verkauft .,100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
51642,154922,Tuppence 's eyes rolled back as she moaned .,"Tuppence Augen sind gewalzt , als sie stöhnte .",100,65,70,80.0,,,,"[65.0, 70.0, 80.0]","[-0.012552122840386405, 0.11951019101544712, -0.4422619204858534]",71.66666666666667,-0.11176795077026423
70438,211309,Time is running out so we need to get to work .,"Die Zeit läuft ab , also müssen wir an die Arbeit gehen .",98,90,100,,,,,"[98.0, 90.0, 100.0]","[0.7751384010160731, 0.7879659154495712, 1.0134899268248025]",96.0,0.8588647477634823
34849,104543,The Executive Office of the President has a Council of Economic Advisers .,Das Amt des Präsidenten verfügt über einen Rat der wirtschaftlichen Berater .,100,91,100,,,,,"[100.0, 91.0, 100.0]","[0.8296373394268215, 0.8199866369811696, 1.0134899268248025]",97.0,0.8877046344109312
97783,293341,It may have been a small blanket .,Es könnte eine kleine Decke gewesen sein .,100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
118795,356373,There are three more tombs behind it aside from the Tomb of Jehoshaphat .,"Es gibt drei weitere Gräber dahinter , außer dem Grab des Gott .",50,40,30,,,,,"[50.0, 40.0, 30.0]","[-0.5328361208418863, -0.813070161130344, -1.0724627900636934]",40.0,-0.8061230240119746
97299,291889,The first phase .,Die erste Phase .,100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
20654,61958,"With a reference to a $ 100,000,000,000 tax cut , Reaganism was brought up once more -- but the tax cut was the act of Clinton .","Mit einem Verweis auf eine Steuer von $ 100,000,000,000 wurde cso wieder auf den Markt gebracht , aber die Steuer war das Gesetz von Clinton .",30,40,50,,,,,"[30.0, 40.0, 50.0]","[-1.0778255049493695, -0.813070161130344, -0.4764762995241231]",40.0,-0.7891239885346123
116086,348246,Bergen and Hudson are included in a Northeast service area since 1995 .,Bergen und Hudson sind seit 1995 in einem Nordost-Service-Gebiet eingeschlossen .,100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
54073,162215,Counselors were mostly subservient .,Die Betreuer waren meistens unterwürfig .,90,100,100,,,,,"[90.0, 100.0, 100.0]","[0.55714264737308, 1.1081731307655542, 1.0134899268248025]",96.66666666666669,0.8929352349878122
120424,361258,I moved a bit .,Ich bin ein bisschen umgezogen .,100,75,70,,,,,"[100.0, 75.0, 70.0]","[0.8296373394268215, 0.30765509247559664, 0.11951019101544712]",81.66666666666667,0.4189342076392884
49347,148037,Is the reporting clearly identified ?,Ist die Berichterstattung eindeutig identifiziert ?,100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
84522,253560,Tuppence cowered and refused to address them at all .,"Zwei Penny Angst und sie weigerten sich , sie zu sprechen .",50,40,29,,,,,"[50.0, 40.0, 29.0]","[-0.5328361208418863, -0.813070161130344, -1.102262114590672]",39.66666666666666,-0.8160561321876342
64051,192148,Pleasant to the ears .,Angenehm zu den Ohren .,100,65,100,100.0,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.0134899268248025, 0.5119494008427243]",100.0,0.7850255556981159
73377,220126,Our review shows that HUD followed all the applicable requirements .,"Unsere Überprüfung zeigt , dass hud alle anwendbaren Anforderungen befolgt hat .",91,69,69,,,,,"[91.0, 69.0, 69.0]","[0.584392116578454, 0.11553076328600681, 0.08971086648846861]",76.33333333333333,0.2632112487843098
66447,199336,We got married at my wife 's mother 's house .,Wir haben im Haus meiner Frau geheiratet .,40,50,30,,,,,"[40.0, 50.0, 30.0]","[-0.8053308128956278, -0.49286294581436096, -1.0724627900636934]",40.0,-0.7902188495912273
36818,110450,Tomorrow evening will not be conducive to driving .,Morgen Abend wird das fahren nicht förderlich sein .,91,55,70,100.0,83.0,,,"[55.0, 70.0, 83.0]","[-0.33275933815636943, 0.11951019101544712, 1.557623377345374]",69.33333333333333,0.4481247434014839
44263,132785,"At its lowest point in history , Kofukuji still embraced a staggering 248 buildings .",An seinem tiefsten Punkt in der Geschichte hat kofukuji immer noch eine atemberaubende 248 Gebäude aufgenommen .,91,69,69,,,,,"[91.0, 69.0, 69.0]","[0.584392116578454, 0.11553076328600681, 0.08971086648846861]",76.33333333333333,0.2632112487843098
120920,362746,Songket is often used to design clothing for special occasions .,"Songket wird oft verwendet , um Kleidung für besondere Anlässe zu gestalten .",100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
3798,11392,Versailles has been the royal palace for longer than any other palace .,Versailles ist der Königliche Palast länger als jeder andere Palast .,90,100,100,,,,,"[90.0, 100.0, 100.0]","[0.55714264737308, 1.1081731307655542, 1.0134899268248025]",96.66666666666669,0.8929352349878122
233,697,Backwater rides are popular in this area .,Kaff sind in diesem Bereich beliebt .,25,50,40,,,,,"[25.0, 50.0, 40.0]","[-1.2140728509762402, -0.49286294581436096, -0.7744695447939082]",38.333333333333336,-0.8271351138615031
45386,136154,There were metal boxes and packets of papers inside the shield .,Da waren Metall Kisten und Päckchen Papiere im Schild .,91,69,69,,,,,"[91.0, 69.0, 69.0]","[0.584392116578454, 0.11553076328600681, 0.08971086648846861]",76.33333333333333,0.2632112487843098
129748,389224,Holes are worse than dents .,Löcher sind schlimmer als Dellen .,100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
37190,111566,estimate one way,Schätzen sie einen weg ein .,25,55,69,100.0,60.0,,,"[55.0, 69.0, 60.0]","[-0.33275933815636943, 0.08971086648846861, 0.6266506202351553]",61.33333333333334,0.12786738285575147
3365,10093,"Together , the FGD and ACI project schedule will not be any different from the typical FGD project .",Gemeinsam werden sich der Rea-und Aci-Plan nicht von dem typischen Rea-Projekt unterscheiden .,90,80,69,,,,,"[90.0, 80.0, 69.0]","[0.55714264737308, 0.46775870013358817, 0.08971086648846861]",79.66666666666667,0.3715374046650457
83862,251580,They are quite bigger .,Sie sind ziemlich größer .,100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
50772,152312,Thigh was a bookie .,Der Oberschenkel war ein Buchmacher .,50,50,29,,,,,"[50.0, 50.0, 29.0]","[-0.5328361208418863, -0.49286294581436096, -1.102262114590672]",43.0,-0.7093203937489729
3363,10087,It really did look wonderful .,Es sah wirklich wunderbar aus .,100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
119900,359686,There is now a 9-hole golf course on the grounds .,Es gibt jetzt einen 9-Loch-Golfplatz auf dem Gelände .,100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
63219,189652,I traveled separately from Mrs. Vandemeyer after all .,Ich reiste nach allem getrennt von Mrs. Vandemeyer .,100,90,70,,,,,"[100.0, 90.0, 70.0]","[0.8296373394268215, 0.7879659154495712, 0.11951019101544712]",86.66666666666669,0.5790378152972799
37909,113723,The original wire can be copied .,Der ursprüngliche Draht kann kopiert werden .,100,70,100,,,,,"[100.0, 70.0, 100.0]","[0.8296373394268215, 0.14755148481760513, 1.0134899268248025]",90.0,0.6635595836897431
6034,18100,"Knowth has no graves , just gardens .","Knowt hat keine Gräber , nur Gärten .",91,69,100,100.0,,,,"[91.0, 100.0, 100.0]","[0.584392116578454, 1.0134899268248025, 0.5119494008427243]",97.0,0.7032771480819937
35525,106571,Anse was holding a book because he wanted to read it .,"Anse hielt ein Buch , weil er es lesen wollte .",100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
117107,351309,The water was warm while Drew and Anse splashed around .,"Das Wasser war warm , während Drew und anse bespritzt .",91,45,70,85.0,,,,"[91.0, 70.0, 85.0]","[0.584392116578454, 0.11951019101544712, -0.20370909015370894]",82.0,0.16673107248006405
88952,266848,Maybe the Hittites .,Vielleicht die Hethiter .,100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
5442,16324,The center has great exhibits about Irish history and gardens .,Das Zentrum hat große Exponate über die irische Geschichte und Gärten .,70,100,100,,,,,"[70.0, 100.0, 100.0]","[0.012153263265596818, 1.1081731307655542, 1.0134899268248025]",90.0,0.7112721069519846
111353,334047,"Yeah , that 's awesome actually","Ja , das ist echt geil .",100,90,100,,,,,"[100.0, 90.0, 100.0]","[0.8296373394268215, 0.7879659154495712, 1.0134899268248025]",96.66666666666669,0.8770310605670651
27140,81416,B,B b b b b b b,30,55,30,,,,,"[30.0, 55.0, 30.0]","[-1.0778255049493695, -0.33275933815636943, -1.0724627900636934]",38.333333333333336,-0.8276825443898108
8608,25820,Vrenna 's slashed both of the guys legs .,Entschied hat beide Beine aufgeschlitzt .,25,40,29,,,,,"[25.0, 40.0, 29.0]","[-1.2140728509762402, -0.813070161130344, -1.102262114590672]",31.33333333333333,-1.0431350422324188
76351,229048,Don 't get happy now !,Mach dich jetzt nicht glücklich !,100,60,100,100.0,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.0134899268248025, 0.5119494008427243]",100.0,0.7850255556981159
52746,158234,Especially so .,Ganz besonders .,100,50,100,100.0,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.0134899268248025, 0.5119494008427243]",100.0,0.7850255556981159
50404,151208,I just can 't believe it .,Ich kann es einfach nicht glauben .,100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
32261,96779,Gen 's reputation is a mystery .,Der Ruf von General ist ein Rätsel .,50,50,70,,,,,"[50.0, 50.0, 70.0]","[-0.5328361208418863, -0.49286294581436096, 0.11951019101544712]",56.66666666666666,-0.3020629585469333
52927,158777,It doesn 't bother me at all .,Das stört mich überhaupt nicht .,100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
31484,94448,"Yes , I also do agree , for just this matter .","Ja , ich stimme auch zu , für diese Angelegenheit .",85,85,100,,,,,"[85.0, 85.0, 100.0]","[0.4208953013462091, 0.6278623077915797, 1.0134899268248025]",90.0,0.6874158453208637
128431,385275,There is only a few .,Es gibt nur ein paar .,100,90,100,,,,,"[100.0, 90.0, 100.0]","[0.8296373394268215, 0.7879659154495712, 1.0134899268248025]",96.66666666666669,0.8770310605670651
11114,33338,La Roxanne .,- hallo .,0,0,0,,,,,"[0.0, 0.0, 0.0]","[-1.895309581110594, -2.093899022394276, -1.9664425258730487]",0.0,-1.9852170431259728
7949,23843,No . All the income added together .,Nein . Das ganze Einkommen addiert sich zusammen .,100,100,70,,,,,"[100.0, 100.0, 70.0]","[0.8296373394268215, 1.1081731307655542, 0.11951019101544712]",90.0,0.6857735537359411
123087,369243,The Presidential Memorandum established the NEPDG to help push current energy policy towards nuclear power .,"In dem Memorandum des Präsidenten wurde das Nepdg festgelegt , um die gegenwärtige Energiepolitik auf dem Weg zur Kernenergie zu forcieren .",91,90,69,,,,,"[91.0, 90.0, 69.0]","[0.584392116578454, 0.7879659154495712, 0.08971086648846861]",83.33333333333333,0.48735629950549797
92242,276718,"Browning , Martin and Annamaria Lusardi .",Weblinks einzelnachweise,0,0,0,,,,,"[0.0, 0.0, 0.0]","[-1.895309581110594, -2.093899022394276, -1.9664425258730487]",0.0,-1.9852170431259728
61559,184673,everybody is down on their luck and struggling to get by,"Alle haben ihr Glück und kämpfen , um zu kommen .",25,35,30,,,,,"[25.0, 35.0, 30.0]","[-1.2140728509762402, -0.9731737687883356, -1.0724627900636934]",30.0,-1.0865698032760898
69359,208072,"Same , good-bye .","Wie auch immer , auf Wiedersehen .",50,70,100,100.0,29.0,50.0,,"[50.0, 70.0, 50.0]","[-0.5328361208418863, 0.14755148481760513, -0.5557006150494742]",56.66666666666666,-0.31366175035791843
46875,140621,This is boring and mundane .,Das ist langweilig und banal .,100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
125167,375483,Caryn Mann still says that she does not remember anything about payments to Hale .,"Achter Mann sagt immer noch , dass sie sich an nichts über Zahlungen an Hale erinnert .",70,40,40,,,,,"[70.0, 40.0, 40.0]","[0.012153263265596818, -0.813070161130344, -0.7744695447939082]",50.0,-0.5251288142195518
53941,161819,You 'll be to watch the process of glass being made .,"Du wirst sehen , wie der Prozess des Glases gemacht wird .",70,55,70,,,,,"[70.0, 55.0, 70.0]","[0.012153263265596818, -0.33275933815636943, 0.11951019101544712]",65.0,-0.06703196129177517
119766,359284,"Benefit Increases , More Money for Benefits .","Die Vorteile steigen , mehr Geld für die Leistungen .",100,50,70,100.0,45.0,,,"[50.0, 70.0, 45.0]","[-0.49286294581436096, 0.11951019101544712, 0.019494474293708326]",55.0,-0.11795276016840185
62366,187094,"I told them once and once only , yes .","Ich habe es ihnen nur einmal und nur einmal gesagt , ja .",100,80,91,,,,,"[100.0, 80.0, 91.0]","[0.8296373394268215, 0.46775870013358817, 0.7452960060819959]",90.33333333333331,0.6808973485474685
61999,185993,"They gave 500,000 .","Sie haben 500,000 gegeben .",100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
90052,270148,You don 't get any .,Du kriegst keine .,100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
118463,355377,Wearing a hat .,Einen Hut tragen .,100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
45258,135770,I already mentioned to you that these town buzzards are all alike .,"Ich habe dir schon gesagt , dass diese Stadt alle gleich sind .",40,40,40,,,,,"[40.0, 40.0, 40.0]","[-0.8053308128956278, -0.813070161130344, -0.7744695447939082]",40.0,-0.7976235062732933
91750,275242,He looked ill and scared .,Er sah krank und verängstigt aus .,100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
29588,88760,The President 's Budget is prepared every year .,Der Präsident . - das Wort hat Herr de la . ; er spricht im Namen,10,5,1,,,,,"[10.0, 5.0, 1.0]","[-1.6228148890568526, -1.9337954147362848, -1.9366432013460702]",5.333333333333333,-1.8310845017130688
69586,208753,Muncaster Mill is known to most of Englishmen .,Geschichte muncaster Mill ist bekannt für die meisten Engländer .,91,50,69,100.0,50.0,,,"[50.0, 69.0, 50.0]","[-0.49286294581436096, 0.08971086648846861, 0.22187985627419066]",56.33333333333334,-0.060424074350567236
5400,16198,"Sorry , Tuppence .",Tut mir leid .,50,40,50,,,,,"[50.0, 40.0, 50.0]","[-0.5328361208418863, -0.813070161130344, -0.4764762995241231]",46.66666666666666,-0.6074608604987844
